,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,bank_holidays,school_holidays
5399,2011-12-13,2011,12,13,1,50,15321,8.7,Tennessee,TN,3937.0,False,0.0
5400,2011-12-13,2011,12,13,1,50,15321,7.8,Texas,TX,47417.0,False,0.0
5401,2011-12-13,2011,12,13,1,50,15321,6.0,Utah,UT,415.0,False,0.0
5402,2011-12-13,2011,12,13,1,50,15321,5.1,Vermont,VT,4217.0,False,0.0
5403,2011-12-13,2011,12,13,1,50,15321,6.2,Virginia,VA,51946.0,False,0.0
5404,2011-12-13,2011,12,13,1,50,15321,8.5,Washington,WA,52679.0,False,0.0
5405,2011-12-13,2011,12,13,1,50,15321,7.9,West Virginia,WV,35368.0,False,0.0
5406,2011-12-13,2011,12,13,1,50,15321,7.1,Wisconsin,WI,44126.0,False,0.0
5407,2011-12-13,2011,12,13,1,50,15321,5.8,Wyoming,WY,64603.0,False,0.0
5408,2011-12-14,2011,12,14,2,50,15322,8.1,Alabama,AL,35913.0,False,0.0
5409,2011-12-14,2011,12,14,2,50,15322,7.3,Alaska,AK,69564.0,False,0.0
5410,2011-12-14,2011,12,14,2,50,15322,8.7,Arizona,AZ,37935.0,False,0.0
5411,2011-12-14,2011,12,14,2,50,15322,7.7,Arkansas,AR,34671.0,False,0.0
5412,2011-12-14,2011,12,14,2,50,15322,11.1,California,CA,51871.0,False,0.0
5413,2011-12-14,2011,12,14,2,50,15322,7.9,Colorado,CO,49254.0,False,0.0
5414,2011-12-14,2011,12,14,2,50,15322,8.2,Connecticut,CT,64906.0,False,0.0
5415,2011-12-14,2011,12,14,2,50,15322,7.4,Delaware,DE,62837.0,False,0.0
5416,2011-12-14,2011,12,14,2,50,15322,10.4,District of Columbia,DC,16803.0,False,0.0
5417,2011-12-14,2011,12,14,2,50,15322,9.9,Florida,FL,38604.0,False,0.0
5418,2011-12-14,2011,12,14,2,50,15322,9.7,Georgia,GA,42029.0,False,0.0
5419,2011-12-14,2011,12,14,2,50,15322,6.6,Hawaii,HI,49418.0,False,0.0
5420,2011-12-14,2011,12,14,2,50,15322,8.4,Idaho,ID,3462.0,False,0.0
5421,2011-12-14,2011,12,14,2,50,15322,9.8,Illinois,IL,50304.0,False,0.0
5422,2011-12-14,2011,12,14,2,50,15322,9.0,Indiana,IN,42996.0,False,0.0
5423,2011-12-14,2011,12,14,2,50,15322,5.6,Iowa,IA,45884.0,False,0.0
5424,2011-12-14,2011,12,14,2,50,15322,6.3,Kansas,KS,44243.0,False,0.0
5425,2011-12-14,2011,12,14,2,50,15322,9.1,Kentucky,KY,37579.0,False,0.0
5426,2011-12-14,2011,12,14,2,50,15322,6.8,Louisiana,LA,48599.0,False,0.0
5427,2011-12-14,2011,12,14,2,50,15322,7.0,Maine,ME,38352.0,False,0.0
5428,2011-12-14,2011,12,14,2,50,15322,6.7,Maryland,MD,53675.0,False,0.0
5429,2011-12-14,2011,12,14,2,50,15322,6.8,Massachusetts,MA,60808.0,False,0.0
5430,2011-12-14,2011,12,14,2,50,15322,9.3,Michigan,MI,38763.0,False,0.0
5431,2011-12-14,2011,12,14,2,50,15322,5.7,Minnesota,MN,50148.0,False,0.0
5432,2011-12-14,2011,12,14,2,50,15322,10.4,Mississippi,MS,31688.0,False,0.0
5433,2011-12-14,2011,12,14,2,50,15322,8.0,Missouri,MO,42204.0,False,0.0
5434,2011-12-14,2011,12,14,2,50,15322,6.8,Montana,MT,37733.0,False,0.0
5435,2011-12-14,2011,12,14,2,50,15322,4.1,Nebraska,NE,49569.0,False,0.0
5436,2011-12-14,2011,12,14,2,50,15322,12.6,Nevada,NV,44589.0,False,0.0
5437,2011-12-14,2011,12,14,2,50,15322,5.1,New Hampshire,NH,48388.0,False,0.0
5438,2011-12-14,2011,12,14,2,50,15322,9.0,New Jersey,NJ,55023.0,False,0.0
5439,2011-12-14,2011,12,14,2,50,15322,6.6,New Mexico,NM,40297.0,False,0.0
5440,2011-12-14,2011,12,14,2,50,15322,8.0,New York,NY,61267.0,False,0.0
5441,2011-12-14,2011,12,14,2,50,15322,9.9,North Carolina,NC,43141.0,False,0.0
5442,2011-12-14,2011,12,14,2,50,15322,3.3,North Dakota,ND,52185.0,False,0.0
5443,2011-12-14,2011,12,14,2,50,15322,8.1,Ohio,OH,42667.0,False,0.0
5444,2011-12-14,2011,12,14,2,50,15322,6.1,Oklahoma,OK,38303.0,False,0.0
5445,2011-12-14,2011,12,14,2,50,15322,8.9,Oregon,OR,49601.0,False,0.0
5446,2011-12-14,2011,12,14,2,50,15322,7.6,Pennsylvania,PA,46387.0,False,0.0
5447,2011-12-14,2011,12,14,2,50,15322,14.7,Puerto Rico,,,False,0.0
5448,2011-12-14,2011,12,14,2,50,15322,10.8,Rhode Island,RI,46332.0,False,0.0
5449,2011-12-14,2011,12,14,2,50,15322,9.5,South Carolina,SC,35126.0,False,0.0
5450,2011-12-14,2011,12,14,2,50,15322,4.2,South Dakota,SD,45605.0,False,0.0
5451,2011-12-14,2011,12,14,2,50,15322,8.7,Tennessee,TN,3937.0,False,0.0
5452,2011-12-14,2011,12,14,2,50,15322,7.8,Texas,TX,47417.0,False,0.0
5453,2011-12-14,2011,12,14,2,50,15322,6.0,Utah,UT,415.0,False,0.0
5454,2011-12-14,2011,12,14,2,50,15322,5.1,Vermont,VT,4217.0,False,0.0
5455,2011-12-14,2011,12,14,2,50,15322,6.2,Virginia,VA,51946.0,False,0.0
5456,2011-12-14,2011,12,14,2,50,15322,8.5,Washington,WA,52679.0,False,0.0
5457,2011-12-14,2011,12,14,2,50,15322,7.9,West Virginia,WV,35368.0,False,0.0
5458,2011-12-14,2011,12,14,2,50,15322,7.1,Wisconsin,WI,44126.0,False,0.0
5459,2011-12-14,2011,12,14,2,50,15322,5.8,Wyoming,WY,64603.0,False,0.0
5460,2011-12-15,2011,12,15,3,50,15323,8.1,Alabama,AL,35913.0,False,0.0
5461,2011-12-15,2011,12,15,3,50,15323,7.3,Alaska,AK,69564.0,False,0.0
5462,2011-12-15,2011,12,15,3,50,15323,8.7,Arizona,AZ,37935.0,False,0.0
5463,2011-12-15,2011,12,15,3,50,15323,7.7,Arkansas,AR,34671.0,False,0.0
5464,2011-12-15,2011,12,15,3,50,15323,11.1,California,CA,51871.0,False,0.0
5465,2011-12-15,2011,12,15,3,50,15323,7.9,Colorado,CO,49254.0,False,0.0
5466,2011-12-15,2011,12,15,3,50,15323,8.2,Connecticut,CT,64906.0,False,0.0
5467,2011-12-15,2011,12,15,3,50,15323,7.4,Delaware,DE,62837.0,False,0.0
5468,2011-12-15,2011,12,15,3,50,15323,10.4,District of Columbia,DC,16803.0,False,0.0
5469,2011-12-15,2011,12,15,3,50,15323,9.9,Florida,FL,38604.0,False,0.0
5470,2011-12-15,2011,12,15,3,50,15323,9.7,Georgia,GA,42029.0,False,0.0
5471,2011-12-15,2011,12,15,3,50,15323,6.6,Hawaii,HI,49418.0,False,0.0
5472,2011-12-15,2011,12,15,3,50,15323,8.4,Idaho,ID,3462.0,False,0.0
5473,2011-12-15,2011,12,15,3,50,15323,9.8,Illinois,IL,50304.0,False,0.0
5474,2011-12-15,2011,12,15,3,50,15323,9.0,Indiana,IN,42996.0,False,0.0
5475,2011-12-15,2011,12,15,3,50,15323,5.6,Iowa,IA,45884.0,False,0.0
5476,2011-12-15,2011,12,15,3,50,15323,6.3,Kansas,KS,44243.0,False,0.0
5477,2011-12-15,2011,12,15,3,50,15323,9.1,Kentucky,KY,37579.0,False,0.0
5478,2011-12-15,2011,12,15,3,50,15323,6.8,Louisiana,LA,48599.0,False,0.0
5479,2011-12-15,2011,12,15,3,50,15323,7.0,Maine,ME,38352.0,False,0.0
5480,2011-12-15,2011,12,15,3,50,15323,6.7,Maryland,MD,53675.0,False,0.0
5481,2011-12-15,2011,12,15,3,50,15323,6.8,Massachusetts,MA,60808.0,False,0.0
5482,2011-12-15,2011,12,15,3,50,15323,9.3,Michigan,MI,38763.0,False,0.0
5483,2011-12-15,2011,12,15,3,50,15323,5.7,Minnesota,MN,50148.0,False,0.0
5484,2011-12-15,2011,12,15,3,50,15323,10.4,Mississippi,MS,31688.0,False,0.0
5485,2011-12-15,2011,12,15,3,50,15323,8.0,Missouri,MO,42204.0,False,0.0
5486,2011-12-15,2011,12,15,3,50,15323,6.8,Montana,MT,37733.0,False,0.0
5487,2011-12-15,2011,12,15,3,50,15323,4.1,Nebraska,NE,49569.0,False,0.0
5488,2011-12-15,2011,12,15,3,50,15323,12.6,Nevada,NV,44589.0,False,0.0
5489,2011-12-15,2011,12,15,3,50,15323,5.1,New Hampshire,NH,48388.0,False,0.0
5490,2011-12-15,2011,12,15,3,50,15323,9.0,New Jersey,NJ,55023.0,False,0.0
5491,2011-12-15,2011,12,15,3,50,15323,6.6,New Mexico,NM,40297.0,False,0.0
5492,2011-12-15,2011,12,15,3,50,15323,8.0,New York,NY,61267.0,False,0.0
5493,2011-12-15,2011,12,15,3,50,15323,9.9,North Carolina,NC,43141.0,False,0.0
5494,2011-12-15,2011,12,15,3,50,15323,3.3,North Dakota,ND,52185.0,False,0.0
5495,2011-12-15,2011,12,15,3,50,15323,8.1,Ohio,OH,42667.0,False,0.0
5496,2011-12-15,2011,12,15,3,50,15323,6.1,Oklahoma,OK,38303.0,False,0.0
5497,2011-12-15,2011,12,15,3,50,15323,8.9,Oregon,OR,49601.0,False,0.0
5498,2011-12-15,2011,12,15,3,50,15323,7.6,Pennsylvania,PA,46387.0,False,0.0
5499,2011-12-15,2011,12,15,3,50,15323,14.7,Puerto Rico,,,False,0.0
5500,2011-12-15,2011,12,15,3,50,15323,10.8,Rhode Island,RI,46332.0,False,0.0
5501,2011-12-15,2011,12,15,3,50,15323,9.5,South Carolina,SC,35126.0,False,0.0
5502,2011-12-15,2011,12,15,3,50,15323,4.2,South Dakota,SD,45605.0,False,0.0
5503,2011-12-15,2011,12,15,3,50,15323,8.7,Tennessee,TN,3937.0,False,0.0
5504,2011-12-15,2011,12,15,3,50,15323,7.8,Texas,TX,47417.0,False,0.0
5505,2011-12-15,2011,12,15,3,50,15323,6.0,Utah,UT,415.0,False,0.0
5506,2011-12-15,2011,12,15,3,50,15323,5.1,Vermont,VT,4217.0,False,0.0
5507,2011-12-15,2011,12,15,3,50,15323,6.2,Virginia,VA,51946.0,False,0.0
5508,2011-12-15,2011,12,15,3,50,15323,8.5,Washington,WA,52679.0,False,0.0
5509,2011-12-15,2011,12,15,3,50,15323,7.9,West Virginia,WV,35368.0,False,0.0
5510,2011-12-15,2011,12,15,3,50,15323,7.1,Wisconsin,WI,44126.0,False,0.0
5511,2011-12-15,2011,12,15,3,50,15323,5.8,Wyoming,WY,64603.0,False,0.0
5512,2011-12-16,2011,12,16,4,50,15324,8.1,Alabama,AL,35913.0,False,0.0
5513,2011-12-16,2011,12,16,4,50,15324,7.3,Alaska,AK,69564.0,False,0.0
5514,2011-12-16,2011,12,16,4,50,15324,8.7,Arizona,AZ,37935.0,False,0.0
5515,2011-12-16,2011,12,16,4,50,15324,7.7,Arkansas,AR,34671.0,False,0.0
5516,2011-12-16,2011,12,16,4,50,15324,11.1,California,CA,51871.0,False,0.0
5517,2011-12-16,2011,12,16,4,50,15324,7.9,Colorado,CO,49254.0,False,0.0
5518,2011-12-16,2011,12,16,4,50,15324,8.2,Connecticut,CT,64906.0,False,0.0
5519,2011-12-16,2011,12,16,4,50,15324,7.4,Delaware,DE,62837.0,False,0.0
5520,2011-12-16,2011,12,16,4,50,15324,10.4,District of Columbia,DC,16803.0,False,0.0
5521,2011-12-16,2011,12,16,4,50,15324,9.9,Florida,FL,38604.0,False,0.0
5522,2011-12-16,2011,12,16,4,50,15324,9.7,Georgia,GA,42029.0,False,0.0
5523,2011-12-16,2011,12,16,4,50,15324,6.6,Hawaii,HI,49418.0,False,0.0
5524,2011-12-16,2011,12,16,4,50,15324,8.4,Idaho,ID,3462.0,False,0.0
5525,2011-12-16,2011,12,16,4,50,15324,9.8,Illinois,IL,50304.0,False,0.0
5526,2011-12-16,2011,12,16,4,50,15324,9.0,Indiana,IN,42996.0,False,0.0
5527,2011-12-16,2011,12,16,4,50,15324,5.6,Iowa,IA,45884.0,False,0.0
5528,2011-12-16,2011,12,16,4,50,15324,6.3,Kansas,KS,44243.0,False,0.0
5529,2011-12-16,2011,12,16,4,50,15324,9.1,Kentucky,KY,37579.0,False,0.0
5530,2011-12-16,2011,12,16,4,50,15324,6.8,Louisiana,LA,48599.0,False,0.0
5531,2011-12-16,2011,12,16,4,50,15324,7.0,Maine,ME,38352.0,False,0.0
5532,2011-12-16,2011,12,16,4,50,15324,6.7,Maryland,MD,53675.0,False,0.0
5533,2011-12-16,2011,12,16,4,50,15324,6.8,Massachusetts,MA,60808.0,False,0.0
5534,2011-12-16,2011,12,16,4,50,15324,9.3,Michigan,MI,38763.0,False,0.0
5535,2011-12-16,2011,12,16,4,50,15324,5.7,Minnesota,MN,50148.0,False,0.0
5536,2011-12-16,2011,12,16,4,50,15324,10.4,Mississippi,MS,31688.0,False,0.0
5537,2011-12-16,2011,12,16,4,50,15324,8.0,Missouri,MO,42204.0,False,0.0
5538,2011-12-16,2011,12,16,4,50,15324,6.8,Montana,MT,37733.0,False,0.0
5539,2011-12-16,2011,12,16,4,50,15324,4.1,Nebraska,NE,49569.0,False,0.0
5540,2011-12-16,2011,12,16,4,50,15324,12.6,Nevada,NV,44589.0,False,0.0
5541,2011-12-16,2011,12,16,4,50,15324,5.1,New Hampshire,NH,48388.0,False,0.0
5542,2011-12-16,2011,12,16,4,50,15324,9.0,New Jersey,NJ,55023.0,False,0.0
5543,2011-12-16,2011,12,16,4,50,15324,6.6,New Mexico,NM,40297.0,False,0.0
5544,2011-12-16,2011,12,16,4,50,15324,8.0,New York,NY,61267.0,False,0.0
5545,2011-12-16,2011,12,16,4,50,15324,9.9,North Carolina,NC,43141.0,False,0.0
5546,2011-12-16,2011,12,16,4,50,15324,3.3,North Dakota,ND,52185.0,False,0.0
5547,2011-12-16,2011,12,16,4,50,15324,8.1,Ohio,OH,42667.0,False,0.0
5548,2011-12-16,2011,12,16,4,50,15324,6.1,Oklahoma,OK,38303.0,False,0.0
5549,2011-12-16,2011,12,16,4,50,15324,8.9,Oregon,OR,49601.0,False,0.0
5550,2011-12-16,2011,12,16,4,50,15324,7.6,Pennsylvania,PA,46387.0,False,0.0
5551,2011-12-16,2011,12,16,4,50,15324,14.7,Puerto Rico,,,False,0.0
5552,2011-12-16,2011,12,16,4,50,15324,10.8,Rhode Island,RI,46332.0,False,0.0
5553,2011-12-16,2011,12,16,4,50,15324,9.5,South Carolina,SC,35126.0,False,0.0
5554,2011-12-16,2011,12,16,4,50,15324,4.2,South Dakota,SD,45605.0,False,0.0
5555,2011-12-16,2011,12,16,4,50,15324,8.7,Tennessee,TN,3937.0,False,0.0
5556,2011-12-16,2011,12,16,4,50,15324,7.8,Texas,TX,47417.0,False,0.0
5557,2011-12-16,2011,12,16,4,50,15324,6.0,Utah,UT,415.0,False,0.0
5558,2011-12-16,2011,12,16,4,50,15324,5.1,Vermont,VT,4217.0,False,0.0
5559,2011-12-16,2011,12,16,4,50,15324,6.2,Virginia,VA,51946.0,False,0.0
5560,2011-12-16,2011,12,16,4,50,15324,8.5,Washington,WA,52679.0,False,0.0
5561,2011-12-16,2011,12,16,4,50,15324,7.9,West Virginia,WV,35368.0,False,0.0
5562,2011-12-16,2011,12,16,4,50,15324,7.1,Wisconsin,WI,44126.0,False,0.0
5563,2011-12-16,2011,12,16,4,50,15324,5.8,Wyoming,WY,64603.0,False,0.0
5564,2011-12-17,2011,12,17,5,50,15325,8.1,Alabama,AL,35913.0,False,0.0
5565,2011-12-17,2011,12,17,5,50,15325,7.3,Alaska,AK,69564.0,False,0.0
5566,2011-12-17,2011,12,17,5,50,15325,8.7,Arizona,AZ,37935.0,False,0.0
5567,2011-12-17,2011,12,17,5,50,15325,7.7,Arkansas,AR,34671.0,False,0.0
5568,2011-12-17,2011,12,17,5,50,15325,11.1,California,CA,51871.0,False,0.0
5569,2011-12-17,2011,12,17,5,50,15325,7.9,Colorado,CO,49254.0,False,0.0
5570,2011-12-17,2011,12,17,5,50,15325,8.2,Connecticut,CT,64906.0,False,0.0
5571,2011-12-17,2011,12,17,5,50,15325,7.4,Delaware,DE,62837.0,False,0.0
5572,2011-12-17,2011,12,17,5,50,15325,10.4,District of Columbia,DC,16803.0,False,0.0
5573,2011-12-17,2011,12,17,5,50,15325,9.9,Florida,FL,38604.0,False,0.0
5574,2011-12-17,2011,12,17,5,50,15325,9.7,Georgia,GA,42029.0,False,0.0
5575,2011-12-17,2011,12,17,5,50,15325,6.6,Hawaii,HI,49418.0,False,0.0
5576,2011-12-17,2011,12,17,5,50,15325,8.4,Idaho,ID,3462.0,False,0.0
5577,2011-12-17,2011,12,17,5,50,15325,9.8,Illinois,IL,50304.0,False,0.0
5578,2011-12-17,2011,12,17,5,50,15325,9.0,Indiana,IN,42996.0,False,0.0
5579,2011-12-17,2011,12,17,5,50,15325,5.6,Iowa,IA,45884.0,False,0.0
5580,2011-12-17,2011,12,17,5,50,15325,6.3,Kansas,KS,44243.0,False,0.0
5581,2011-12-17,2011,12,17,5,50,15325,9.1,Kentucky,KY,37579.0,False,0.0
5582,2011-12-17,2011,12,17,5,50,15325,6.8,Louisiana,LA,48599.0,False,0.0
5583,2011-12-17,2011,12,17,5,50,15325,7.0,Maine,ME,38352.0,False,0.0
5584,2011-12-17,2011,12,17,5,50,15325,6.7,Maryland,MD,53675.0,False,0.0
5585,2011-12-17,2011,12,17,5,50,15325,6.8,Massachusetts,MA,60808.0,False,0.0
5586,2011-12-17,2011,12,17,5,50,15325,9.3,Michigan,MI,38763.0,False,0.0
5587,2011-12-17,2011,12,17,5,50,15325,5.7,Minnesota,MN,50148.0,False,0.0
5588,2011-12-17,2011,12,17,5,50,15325,10.4,Mississippi,MS,31688.0,False,0.0
5589,2011-12-17,2011,12,17,5,50,15325,8.0,Missouri,MO,42204.0,False,0.0
5590,2011-12-17,2011,12,17,5,50,15325,6.8,Montana,MT,37733.0,False,0.0
5591,2011-12-17,2011,12,17,5,50,15325,4.1,Nebraska,NE,49569.0,False,0.0
5592,2011-12-17,2011,12,17,5,50,15325,12.6,Nevada,NV,44589.0,False,0.0
5593,2011-12-17,2011,12,17,5,50,15325,5.1,New Hampshire,NH,48388.0,False,0.0
5594,2011-12-17,2011,12,17,5,50,15325,9.0,New Jersey,NJ,55023.0,False,0.0
5595,2011-12-17,2011,12,17,5,50,15325,6.6,New Mexico,NM,40297.0,False,0.0
5596,2011-12-17,2011,12,17,5,50,15325,8.0,New York,NY,61267.0,False,0.0
5597,2011-12-17,2011,12,17,5,50,15325,9.9,North Carolina,NC,43141.0,False,0.0
5598,2011-12-17,2011,12,17,5,50,15325,3.3,North Dakota,ND,52185.0,False,0.0
5599,2011-12-17,2011,12,17,5,50,15325,8.1,Ohio,OH,42667.0,False,0.0
5600,2011-12-17,2011,12,17,5,50,15325,6.1,Oklahoma,OK,38303.0,False,0.0
5601,2011-12-17,2011,12,17,5,50,15325,8.9,Oregon,OR,49601.0,False,0.0
5602,2011-12-17,2011,12,17,5,50,15325,7.6,Pennsylvania,PA,46387.0,False,0.0
5603,2011-12-17,2011,12,17,5,50,15325,14.7,Puerto Rico,,,False,0.0
5604,2011-12-17,2011,12,17,5,50,15325,10.8,Rhode Island,RI,46332.0,False,0.0
5605,2011-12-17,2011,12,17,5,50,15325,9.5,South Carolina,SC,35126.0,False,0.0
5606,2011-12-17,2011,12,17,5,50,15325,4.2,South Dakota,SD,45605.0,False,0.0
5607,2011-12-17,2011,12,17,5,50,15325,8.7,Tennessee,TN,3937.0,False,0.0
5608,2011-12-17,2011,12,17,5,50,15325,7.8,Texas,TX,47417.0,False,0.0
5609,2011-12-17,2011,12,17,5,50,15325,6.0,Utah,UT,415.0,False,0.0
5610,2011-12-17,2011,12,17,5,50,15325,5.1,Vermont,VT,4217.0,False,0.0
5611,2011-12-17,2011,12,17,5,50,15325,6.2,Virginia,VA,51946.0,False,0.0
5612,2011-12-17,2011,12,17,5,50,15325,8.5,Washington,WA,52679.0,False,0.0
5613,2011-12-17,2011,12,17,5,50,15325,7.9,West Virginia,WV,35368.0,False,0.0
5614,2011-12-17,2011,12,17,5,50,15325,7.1,Wisconsin,WI,44126.0,False,0.0
5615,2011-12-17,2011,12,17,5,50,15325,5.8,Wyoming,WY,64603.0,False,0.0
5616,2011-12-18,2011,12,18,6,50,15326,8.1,Alabama,AL,35913.0,False,0.0
5617,2011-12-18,2011,12,18,6,50,15326,7.3,Alaska,AK,69564.0,False,0.0
5618,2011-12-18,2011,12,18,6,50,15326,8.7,Arizona,AZ,37935.0,False,0.0
5619,2011-12-18,2011,12,18,6,50,15326,7.7,Arkansas,AR,34671.0,False,0.0
5620,2011-12-18,2011,12,18,6,50,15326,11.1,California,CA,51871.0,False,0.0
5621,2011-12-18,2011,12,18,6,50,15326,7.9,Colorado,CO,49254.0,False,0.0
5622,2011-12-18,2011,12,18,6,50,15326,8.2,Connecticut,CT,64906.0,False,0.0
5623,2011-12-18,2011,12,18,6,50,15326,7.4,Delaware,DE,62837.0,False,0.0
5624,2011-12-18,2011,12,18,6,50,15326,10.4,District of Columbia,DC,16803.0,False,0.0
5625,2011-12-18,2011,12,18,6,50,15326,9.9,Florida,FL,38604.0,False,0.0
5626,2011-12-18,2011,12,18,6,50,15326,9.7,Georgia,GA,42029.0,False,0.0
5627,2011-12-18,2011,12,18,6,50,15326,6.6,Hawaii,HI,49418.0,False,0.0
5628,2011-12-18,2011,12,18,6,50,15326,8.4,Idaho,ID,3462.0,False,0.0
5629,2011-12-18,2011,12,18,6,50,15326,9.8,Illinois,IL,50304.0,False,0.0
5630,2011-12-18,2011,12,18,6,50,15326,9.0,Indiana,IN,42996.0,False,0.0
5631,2011-12-18,2011,12,18,6,50,15326,5.6,Iowa,IA,45884.0,False,0.0
5632,2011-12-18,2011,12,18,6,50,15326,6.3,Kansas,KS,44243.0,False,0.0
5633,2011-12-18,2011,12,18,6,50,15326,9.1,Kentucky,KY,37579.0,False,0.0
5634,2011-12-18,2011,12,18,6,50,15326,6.8,Louisiana,LA,48599.0,False,0.0
5635,2011-12-18,2011,12,18,6,50,15326,7.0,Maine,ME,38352.0,False,0.0
5636,2011-12-18,2011,12,18,6,50,15326,6.7,Maryland,MD,53675.0,False,0.0
5637,2011-12-18,2011,12,18,6,50,15326,6.8,Massachusetts,MA,60808.0,False,0.0
5638,2011-12-18,2011,12,18,6,50,15326,9.3,Michigan,MI,38763.0,False,0.0
5639,2011-12-18,2011,12,18,6,50,15326,5.7,Minnesota,MN,50148.0,False,0.0
5640,2011-12-18,2011,12,18,6,50,15326,10.4,Mississippi,MS,31688.0,False,0.0
5641,2011-12-18,2011,12,18,6,50,15326,8.0,Missouri,MO,42204.0,False,0.0
5642,2011-12-18,2011,12,18,6,50,15326,6.8,Montana,MT,37733.0,False,0.0
5643,2011-12-18,2011,12,18,6,50,15326,4.1,Nebraska,NE,49569.0,False,0.0
5644,2011-12-18,2011,12,18,6,50,15326,12.6,Nevada,NV,44589.0,False,0.0
5645,2011-12-18,2011,12,18,6,50,15326,5.1,New Hampshire,NH,48388.0,False,0.0
5646,2011-12-18,2011,12,18,6,50,15326,9.0,New Jersey,NJ,55023.0,False,0.0
5647,2011-12-18,2011,12,18,6,50,15326,6.6,New Mexico,NM,40297.0,False,0.0
5648,2011-12-18,2011,12,18,6,50,15326,8.0,New York,NY,61267.0,False,0.0
5649,2011-12-18,2011,12,18,6,50,15326,9.9,North Carolina,NC,43141.0,False,0.0
5650,2011-12-18,2011,12,18,6,50,15326,3.3,North Dakota,ND,52185.0,False,0.0
5651,2011-12-18,2011,12,18,6,50,15326,8.1,Ohio,OH,42667.0,False,0.0
5652,2011-12-18,2011,12,18,6,50,15326,6.1,Oklahoma,OK,38303.0,False,0.0
5653,2011-12-18,2011,12,18,6,50,15326,8.9,Oregon,OR,49601.0,False,0.0
5654,2011-12-18,2011,12,18,6,50,15326,7.6,Pennsylvania,PA,46387.0,False,0.0
5655,2011-12-18,2011,12,18,6,50,15326,14.7,Puerto Rico,,,False,0.0
5656,2011-12-18,2011,12,18,6,50,15326,10.8,Rhode Island,RI,46332.0,False,0.0
5657,2011-12-18,2011,12,18,6,50,15326,9.5,South Carolina,SC,35126.0,False,0.0
5658,2011-12-18,2011,12,18,6,50,15326,4.2,South Dakota,SD,45605.0,False,0.0
5659,2011-12-18,2011,12,18,6,50,15326,8.7,Tennessee,TN,3937.0,False,0.0
5660,2011-12-18,2011,12,18,6,50,15326,7.8,Texas,TX,47417.0,False,0.0
5661,2011-12-18,2011,12,18,6,50,15326,6.0,Utah,UT,415.0,False,0.0
5662,2011-12-18,2011,12,18,6,50,15326,5.1,Vermont,VT,4217.0,False,0.0
5663,2011-12-18,2011,12,18,6,50,15326,6.2,Virginia,VA,51946.0,False,0.0
5664,2011-12-18,2011,12,18,6,50,15326,8.5,Washington,WA,52679.0,False,0.0
5665,2011-12-18,2011,12,18,6,50,15326,7.9,West Virginia,WV,35368.0,False,0.0
5666,2011-12-18,2011,12,18,6,50,15326,7.1,Wisconsin,WI,44126.0,False,0.0
5667,2011-12-18,2011,12,18,6,50,15326,5.8,Wyoming,WY,64603.0,False,0.0
5668,2011-12-19,2011,12,19,0,51,15327,8.1,Alabama,AL,35913.0,False,0.0
5669,2011-12-19,2011,12,19,0,51,15327,7.3,Alaska,AK,69564.0,False,0.0
5670,2011-12-19,2011,12,19,0,51,15327,8.7,Arizona,AZ,37935.0,False,0.0
5671,2011-12-19,2011,12,19,0,51,15327,7.7,Arkansas,AR,34671.0,False,0.0
5672,2011-12-19,2011,12,19,0,51,15327,11.1,California,CA,51871.0,False,0.0
5673,2011-12-19,2011,12,19,0,51,15327,7.9,Colorado,CO,49254.0,False,0.0
5674,2011-12-19,2011,12,19,0,51,15327,8.2,Connecticut,CT,64906.0,False,0.0
5675,2011-12-19,2011,12,19,0,51,15327,7.4,Delaware,DE,62837.0,False,0.0
5676,2011-12-19,2011,12,19,0,51,15327,10.4,District of Columbia,DC,16803.0,False,0.0
5677,2011-12-19,2011,12,19,0,51,15327,9.9,Florida,FL,38604.0,False,0.0
5678,2011-12-19,2011,12,19,0,51,15327,9.7,Georgia,GA,42029.0,False,0.0
5679,2011-12-19,2011,12,19,0,51,15327,6.6,Hawaii,HI,49418.0,False,0.0
5680,2011-12-19,2011,12,19,0,51,15327,8.4,Idaho,ID,3462.0,False,0.0
5681,2011-12-19,2011,12,19,0,51,15327,9.8,Illinois,IL,50304.0,False,0.0
5682,2011-12-19,2011,12,19,0,51,15327,9.0,Indiana,IN,42996.0,False,0.0
5683,2011-12-19,2011,12,19,0,51,15327,5.6,Iowa,IA,45884.0,False,0.0
5684,2011-12-19,2011,12,19,0,51,15327,6.3,Kansas,KS,44243.0,False,0.0
5685,2011-12-19,2011,12,19,0,51,15327,9.1,Kentucky,KY,37579.0,False,0.0
5686,2011-12-19,2011,12,19,0,51,15327,6.8,Louisiana,LA,48599.0,False,0.0
5687,2011-12-19,2011,12,19,0,51,15327,7.0,Maine,ME,38352.0,False,0.0
5688,2011-12-19,2011,12,19,0,51,15327,6.7,Maryland,MD,53675.0,False,0.0
5689,2011-12-19,2011,12,19,0,51,15327,6.8,Massachusetts,MA,60808.0,False,0.0
5690,2011-12-19,2011,12,19,0,51,15327,9.3,Michigan,MI,38763.0,False,0.0
5691,2011-12-19,2011,12,19,0,51,15327,5.7,Minnesota,MN,50148.0,False,0.0
5692,2011-12-19,2011,12,19,0,51,15327,10.4,Mississippi,MS,31688.0,False,0.0
